match_id,prob_H,prob_D,prob_A
69149,0.6175562417291575,0.22496691662990734,0.15747684164093514
303731,0.783132530120482,0.14457831325301207,0.07228915662650603
303596,0.553479255940787,0.22666293338527463,0.21985781067393842
303430,0.7296439901304195,0.16496298907296442,0.10539302079661615
303725,0.21739405199762382,0.2353290612874278,0.5472768867149485
303504,0.10539302079661615,0.16496298907296442,0.7296439901304195
303451,0.8325171400587659,0.11165523996082272,0.05582761998041136
303664,0.1814595660749507,0.22682445759368838,0.591715976331361
303682,0.8314855875831485,0.10532150776053213,0.06319290465631928
303400,0.1901023416131962,0.21951771548867918,0.5903799428981247
303634,0.8267477203647416,0.11781155015197567,0.05544072948328267
303421,0.1705035915676015,0.21657500083644532,0.6129214075959531
303680,0.09884141926140477,0.1788559015206372,0.7223026792179579
303479,0.7151598592626587,0.17293865687624294,0.11190148386109836
303600,0.8447536353175019,0.09959200753216865,0.05565435715032954
303548,0.09477208344063869,0.16482101467937163,0.7404069018799897
303674,0.2775479503572772,0.2621286197818729,0.46032342986085
303470,0.4308880308880309,0.2633204633204634,0.3057915057915058
303700,0.15789473684210528,0.2105263157894737,0.6315789473684211
303707,0.23725953425582186,0.249746878164023,0.5129935875801553
303666,0.09514304723885564,0.17298735861610115,0.7318695941450433
303377,0.6803939122649956,0.20053715308863027,0.11906893464637423
303517,0.8490566037735848,0.10566037735849056,0.045283018867924525
303610,0.8177270395074399,0.12647511544381734,0.055797845048742946
303473,0.6363636363636365,0.2272727272727273,0.13636363636363638
3773386,0.14530005310674457,0.19883165161975572,0.6558682952734998
3773565,0.1453287197231834,0.17993079584775085,0.6747404844290658
3773631,0.1643835616438356,0.20547945205479454,0.6301369863013698
3773665,0.16363636363636366,0.2090909090909091,0.6272727272727273
3773497,0.3384972889233152,0.249419054996127,0.4120836560805577
3773660,0.7780921584478578,0.13561034761519808,0.08629749393694423
3773593,0.6217557060086298,0.21969658895916944,0.15854770503220061
3773585,0.47368421052631576,0.2631578947368421,0.2631578947368421
3773552,0.14530005310674457,0.19883165161975572,0.6558682952734998
3773672,0.6018171661844011,0.2182108431661685,0.17997199064943042
3773587,0.19953596287703013,0.24941995359628769,0.5510440835266821
3773377,0.730136005726557,0.15819613457408735,0.11166785969935578
3773586,0.8267477203647416,0.11781155015197567,0.05544072948328267
3773387,0.07892976588628761,0.11839464882943143,0.802675585284281
3773695,0.13477477477477479,0.17153153153153156,0.6936936936936937
3773369,0.8012162051113485,0.12605801627085214,0.07272577861779932
3773661,0.7612985359643539,0.16549968173138127,0.0732017823042648
3773597,0.263607257203842,0.2497331910352187,0.4866595517609391
3773523,0.5968169761273209,0.21220159151193632,0.19098143236074272
3773571,0.1343480169764379,0.17415483682130836,0.6914971462022538
3773428,0.11173184357541902,0.18994413407821234,0.6983240223463688
3773526,0.7377049180327869,0.15737704918032788,0.10491803278688525
3773474,0.8450286617908678,0.10515912235619687,0.04981221585293536
3773625,0.2968388589051658,0.27139552814186585,0.4317656129529684
3773547,0.7564469914040115,0.15759312320916904,0.08595988538681948
3773415,0.8102212527267061,0.11748208164537238,0.07229666562792146
3764440,0.8450286617908678,0.10515912235619687,0.04981221585293536
3773689,0.20910563253554074,0.2240417491452222,0.5668526183192371
3773477,0.6818181818181818,0.19090909090909092,0.12727272727272726
3754217,0.3973509933774835,0.27814569536423844,0.3245033112582782
3754117,0.149527200163269,0.23141114310982105,0.6190616567269098
3754296,0.3973509933774835,0.27814569536423844,0.3245033112582782
3753983,0.19580419580419584,0.24475524475524477,0.5594405594405595
3754160,0.7609013754755634,0.16359379572724614,0.07550482879719053
3754129,0.5594405594405595,0.24475524475524477,0.19580419580419584
3754309,0.2642238998342847,0.2717731541152642,0.46400294605045117
3754047,0.674237047551455,0.20440028388928316,0.1213626685592619
3754058,0.5127043318187702,0.2611374063396936,0.22615826184153603
3754245,0.478231748158071,0.28834561286001337,0.23342263898191556
3754136,0.4765957446808511,0.27914893617021275,0.24425531914893614
3754037,0.4871794871794872,0.25641025641025644,0.25641025641025644
3754039,0.43349753694581283,0.29556650246305427,0.27093596059113306
3754041,0.8341511285574091,0.10843964671246317,0.057409224730127564
3754042,0.4054054054054055,0.2702702702702703,0.32432432432432434
3754043,0.6361646262244228,0.2247879626150963,0.13904741116048097
3754045,0.22608881624173174,0.24474114358167462,0.5291700401765936
3754048,0.33689024390243905,0.28734756097560976,0.3757621951219512
3754049,0.6264014466546112,0.21699819168173598,0.1566003616636528
3754050,0.39001143728555093,0.2954632100648113,0.3145253526496378
3754052,0.43349753694581283,0.29556650246305427,0.27093596059113306
3754053,0.13043478260869565,0.21739130434782608,0.6521739130434783
3754055,0.4871794871794872,0.25641025641025644,0.25641025641025644
3754226,0.17713064386855465,0.24979962596847452,0.5730697301629709
3754255,0.6969919295671314,0.20542920029347028,0.0975788701393984
3754278,0.4645476772616137,0.2787286063569682,0.2567237163814181
3753979,0.6185111552904793,0.24276562845151314,0.1387232162580075
3753972,0.5115089514066496,0.2713839158851947,0.21710713270815574
3753978,0.478231748158071,0.28834561286001337,0.23342263898191556
3753974,0.2968388589051658,0.27139552814186585,0.4317656129529684
3753993,0.39001143728555093,0.2954632100648113,0.3145253526496378
3754038,0.1630716134598792,0.23295944779982744,0.6039689387402933
3754001,0.1630716134598792,0.23295944779982744,0.6039689387402933
3754029,0.674237047551455,0.20440028388928316,0.1213626685592619
3753995,0.5330932012606935,0.2636650157586673,0.2032417829806394
3753999,0.1630716134598792,0.23295944779982744,0.6039689387402933
3754017,0.3264840182648402,0.29680365296803657,0.3767123287671233
3754006,0.33689024390243905,0.28734756097560976,0.3757621951219512
3754023,0.4428364688856729,0.2706222865412446,0.2865412445730825
3753984,0.7151112395261485,0.17682750650101128,0.10806125397284022
3754010,0.39001143728555093,0.2954632100648113,0.3145253526496378
3754028,0.6111790721746495,0.22583984191211068,0.16298108591323987
3753996,0.696594427244582,0.19504643962848295,0.10835913312693496
3754025,0.733048259010385,0.1857055589492975,0.08124618204031767
3754068,0.4228624535315985,0.2992565055762082,0.2778810408921933
3754040,0.5855024502004709,0.2444472729586966,0.1700502768408324
3754074,0.35356969402622634,0.29917435648373,0.34725594949004374
3754076,0.3053892215568862,0.2874251497005988,0.40718562874251496
3754067,0.4864864864864865,0.2702702702702703,0.24324324324324326
